event_id,parent_Z,parent_A,parent_isomer,particle_code,kinetic_energy_keV,time_s,dir_x,dir_y,dir_z,x_cm,y_cm,z_cm,weight,track_generation,iprod,iaztrk
243,13,28,0,7,1.77884998E+03,2.61261150E+02,-7.16508599E-01,-1.63205225E-01,-6.78217872E-01,-7.16508599E-01,-1.63205225E-01,-6.78217872E-01,1.00000000E+00,2,2,13028
244,13,28,0,3,4.58114712E+02,3.38058537E+02,2.72078443E-01,9.64613864E-02,-9.57428076E-01,2.72078443E-01,9.64613864E-02,-9.57428076E-01,1.00000000E+00,2,2,13028
244,13,28,0,7,1.77884998E+03,3.38058537E+02,-1.35428747E-02,-8.34604035E-01,-5.50683844E-01,-1.35428747E-02,-8.34604035E-01,-5.50683844E-01,1.00000000E+00,2,2,13028
245,13,28,0,3,1.92988326E+03,3.66598276E+01,-9.32120866E-01,-2.00658445E-02,3.61591003E-01,-9.32120866E-01,-2.00658445E-02,3.61591003E-01,1.00000000E+00,2,2,13028
245,13,28,0,7,1.77884998E+03,3.66598276E+01,5.87914436E-01,-6.48002911E-01,4.84199178E-01,5.87914436E-01,-6.48002911E-01,4.84199178E-01,1.00000000E+00,2,2,13028
246,13,28,0,3,2.05072828E+03,3.36293705E+02,-4.58152751E-01,5.94766989E-01,-6.60566640E-01,-4.58152751E-01,5.94766989E-01,-6.60566640E-01,1.00000000E+00,2,2,13028
246,13,28,0,7,1.77884998E+03,3.36293705E+02,9.70407683E-02,5.99929442E-01,-7.94145927E-01,9.70407683E-02,5.99929442E-01,-7.94145927E-01,1.00000000E+00,2,2,13028
247,13,28,0,3,9.07742839E+02,1.24542932E+02,-4.24156689E-01,-7.88958347E-02,-9.02145526E-01,-4.24156689E-01,-7.88958347E-02,-9.02145526E-01,1.00000000E+00,2,2,13028
247,13,28,0,7,1.77884998E+03,1.24542932E+02,4.45108453E-01,1.60485647E-01,8.80978333E-01,4.45108453E-01,1.60485647E-01,8.80978333E-01,1.00000000E+00,2,2,13028
248,13,28,0,3,1.93661752E+03,4.06693571E+02,-2.64842875E-01,2.35618496E-01,-9.35062659E-01,-2.64842875E-01,2.35618496E-01,-9.35062659E-01,1.00000000E+00,2,2,13028
248,13,28,0,7,1.77884998E+03,4.06693571E+02,3.80278228E-01,8.46308686E-01,3.73028253E-01,3.80278228E-01,8.46308686E-01,3.73028253E-01,1.00000000E+00,2,2,13028
249,13,28,0,3,7.03315506E+02,9.44666961E+01,-3.15962762E-01,-9.38569195E-01,-1.38763824E-01,-3.15962762E-01,-9.38569195E-01,-1.38763824E-01,1.00000000E+00,2,2,13028
249,13,28,0,7,1.77884998E+03,9.44666961E+01,1.87018382E-01,-8.50793790E-01,4.91094747E-01,1.87018382E-01,-8.50793790E-01,4.91094747E-01,1.00000000E+00,2,2,13028
250,13,28,0,3,3.74677574E+02,1.93660929E+02,3.87440703E-01,6.38309119E-01,-6.65170031E-01,3.87440703E-01,6.38309119E-01,-6.65170031E-01,1.00000000E+00,2,2,13028
250,13,28,0,7,1.77884998E+03,1.93660929E+02,3.46663665E-01,-1.09822166E-01,-9.31538188E-01,3.46663665E-01,-1.09822166E-01,-9.31538188E-01,1.00000000E+00,2,2,13028
