primary_id,source_event_id,pair_id,pair_member,family,particle,fluka_particle_code,megalib_particle_code,kinetic_energy_keV,x_cm,y_cm,z_cm,dir_x,dir_y,dir_z,pol_x,pol_y,pol_z,weight,concurrent_with_previous,seed,source_note
15,15,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.6986856981998796,-0.6623031571571433,-0.27054172164497525,0.6879583262737055,-0.7257501920844953,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
16,16,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.869211843988323,-0.49440566657069107,0.005814390183846553,0.494414024001712,-0.8692265371411728,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
17,17,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.7153302055151891,-0.21559224967734203,0.6646974341432799,0.2885672567454534,0.9574596275219147,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
18,18,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.38952880401441425,-0.5272056841690461,-0.7551963171407472,0.8042818366470383,0.5942480351163703,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
19,19,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.7974307018778793,0.4753875790735144,-0.37163278295270974,-0.5120615217180086,-0.8589487749428586,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
20,20,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.889202759729815,-0.457503082370817,0.00306295773433396,0.45750522846655783,-0.8892069308804125,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
21,21,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.5029788853848216,0.045661924104542555,0.8630916692588995,-0.09041118432375483,0.9959045224062275,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
22,22,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.8474909601225759,-0.1329719984591533,-0.5138847342899899,0.15500444814090525,-0.9879137720755458,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
23,23,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.6578660117509232,0.7460038361284749,0.10339529517600843,-0.7500237055504209,0.6614109472275279,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
24,24,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.026175489840557967,-0.8686153002495796,0.4947952141077554,0.9995462579540466,-0.030121059245360148,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
25,25,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.5561346276404767,0.6746878784487553,0.48529428454650697,-0.7716443085191483,-0.6360542910239703,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
26,26,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.7988991162832557,0.5770240642428982,0.1697157367082991,-0.5855181415622285,-0.8106593032227004,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
27,27,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.7768292392753612,-0.5573136134989304,-0.29315161472457985,0.5829238080726615,-0.8125268204693719,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
28,28,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.4235568223885722,-0.9044085574504097,0.05142741893741576,0.9056069155890654,0.424118043046107,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
29,29,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.23752731660381945,-0.9015689390198627,0.36159953271760203,0.9670026093017445,0.25476646875838593,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
30,30,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.5242421916565979,0.8513781513857611,0.018037955262470984,-0.8515166907246955,-0.5243274982463376,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
31,31,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.4288985187302712,-0.8792673675822545,-0.20720752142707477,0.8987734369865676,-0.438413399621125,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
32,32,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.48311039254881477,0.1528688276636967,0.8621110544123982,-0.30168340458087084,0.9534081620169268,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
33,33,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.2716551514742013,0.850341245205409,0.4506919628527264,-0.9525716795091762,-0.30431430363534895,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
34,34,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.11380234094056774,-0.9848874678906997,0.13055919266100235,0.9933903767027222,-0.11478483991548588,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
35,35,,0,mono511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.8302169899905752,0.47408926707985166,0.2932219575179835,-0.49588624751053173,-0.8683874881237774,0.0,1.0,0,24066501,T0 monoenergetic 511 keV photon
