code,event_id,family,primary_particle,ta_deposit_keV
MEGAlib,1391,mono511_gamma,gamma,94.25515
MEGAlib,1395,mono511_gamma,gamma,511.0
MEGAlib,1488,mono511_gamma,gamma,491.44057
MEGAlib,1497,mono511_gamma,gamma,511.0
MEGAlib,1517,mono511_gamma,gamma,9.75542
MEGAlib,1539,mono511_gamma,gamma,175.93571
MEGAlib,1543,mono511_gamma,gamma,205.4061
MEGAlib,1612,mono511_gamma,gamma,248.09492
MEGAlib,1627,mono511_gamma,gamma,195.9376
MEGAlib,1712,mono511_gamma,gamma,377.15097
MEGAlib,1741,mono511_gamma,gamma,511.0
MEGAlib,1754,mono511_gamma,gamma,221.63071
MEGAlib,1769,mono511_gamma,gamma,210.39486
MEGAlib,1771,mono511_gamma,gamma,511.0
MEGAlib,1825,mono511_gamma,gamma,30.03282
MEGAlib,1858,mono511_gamma,gamma,511.0
MEGAlib,1920,mono511_gamma,gamma,164.26473
MEGAlib,1926,mono511_gamma,gamma,238.27603
MEGAlib,2028,mono511_gamma,gamma,401.54271
MEGAlib,2035,mono511_gamma,gamma,480.37319
MEGAlib,2046,mono511_gamma,gamma,170.09938
MEGAlib,2127,mono511_gamma,gamma,291.73997
MEGAlib,2143,mono511_gamma,gamma,238.81129
MEGAlib,2162,mono511_gamma,gamma,121.83721
MEGAlib,2181,mono511_gamma,gamma,204.07142
MEGAlib,2238,mono511_gamma,gamma,428.79535
MEGAlib,2276,mono511_gamma,gamma,511.0
MEGAlib,2284,mono511_gamma,gamma,362.5423
MEGAlib,2293,mono511_gamma,gamma,160.9333
MEGAlib,2332,mono511_gamma,gamma,138.36078
MEGAlib,2353,mono511_gamma,gamma,167.71814
MEGAlib,2421,mono511_gamma,gamma,308.83212
MEGAlib,2433,mono511_gamma,gamma,511.0
MEGAlib,2441,mono511_gamma,gamma,86.53208
MEGAlib,2459,mono511_gamma,gamma,179.89858
MEGAlib,2545,mono511_gamma,gamma,33.00614
MEGAlib,2548,mono511_gamma,gamma,269.27629
MEGAlib,2551,mono511_gamma,gamma,217.39595
MEGAlib,2557,mono511_gamma,gamma,321.73928
MEGAlib,2563,mono511_gamma,gamma,355.38829
MEGAlib,2571,mono511_gamma,gamma,511.0
MEGAlib,2575,mono511_gamma,gamma,56.35306
MEGAlib,2576,mono511_gamma,gamma,218.44945
MEGAlib,2592,mono511_gamma,gamma,454.598
MEGAlib,2595,mono511_gamma,gamma,247.05711
MEGAlib,2621,mono511_gamma,gamma,303.52817
MEGAlib,2659,mono511_gamma,gamma,108.53767
MEGAlib,2801,mono511_gamma,gamma,249.29672
MEGAlib,2804,mono511_gamma,gamma,377.23987
MEGAlib,2843,mono511_gamma,gamma,35.39587
MEGAlib,2930,mono511_gamma,gamma,458.66745
MEGAlib,3016,mono511_gamma,gamma,511.0
MEGAlib,3092,mono511_gamma,gamma,511.0
MEGAlib,3100,mono511_gamma,gamma,334.65208
MEGAlib,3140,mono511_gamma,gamma,13.24403
MEGAlib,3174,mono511_gamma,gamma,511.0
MEGAlib,3182,mono511_gamma,gamma,17.36688
MEGAlib,3185,mono511_gamma,gamma,159.47182
MEGAlib,3193,mono511_gamma,gamma,343.34963
MEGAlib,3210,mono511_gamma,gamma,511.0
MEGAlib,3249,mono511_gamma,gamma,15.13878
MEGAlib,3254,mono511_gamma,gamma,103.74327
MEGAlib,3320,mono511_gamma,gamma,192.41878
MEGAlib,3322,mono511_gamma,gamma,245.98662
MEGAlib,3366,mono511_gamma,gamma,505.14007
MEGAlib,3368,mono511_gamma,gamma,208.67075
MEGAlib,3373,mono511_gamma,gamma,511.0
MEGAlib,3397,mono511_gamma,gamma,244.66797
MEGAlib,3427,mono511_gamma,gamma,126.25113
MEGAlib,3523,mono511_gamma,gamma,371.98482
MEGAlib,3549,mono511_gamma,gamma,68.95178
MEGAlib,3554,mono511_gamma,gamma,270.37877
MEGAlib,3588,mono511_gamma,gamma,113.86205
MEGAlib,3595,mono511_gamma,gamma,65.79635
MEGAlib,3619,mono511_gamma,gamma,398.1376
MEGAlib,3636,mono511_gamma,gamma,300.70024
MEGAlib,3667,mono511_gamma,gamma,194.05472
MEGAlib,3694,mono511_gamma,gamma,67.83175
MEGAlib,3720,mono511_gamma,gamma,377.69923
MEGAlib,3730,mono511_gamma,gamma,511.0
MEGAlib,3805,mono511_gamma,gamma,308.79004
MEGAlib,3871,mono511_gamma,gamma,79.46665
MEGAlib,3889,mono511_gamma,gamma,511.0
MEGAlib,3904,mono511_gamma,gamma,511.0
MEGAlib,3986,mono511_gamma,gamma,442.22986
MEGAlib,4014,mono511_gamma,gamma,196.22876
MEGAlib,4071,mono511_gamma,gamma,208.13982
MEGAlib,4118,mono511_gamma,gamma,419.40539
MEGAlib,4131,mono511_gamma,gamma,484.60886
MEGAlib,4148,mono511_gamma,gamma,445.6191
MEGAlib,4166,mono511_gamma,gamma,511.0
MEGAlib,4173,mono511_gamma,gamma,97.76151
MEGAlib,4277,mono511_gamma,gamma,244.07019
MEGAlib,4278,mono511_gamma,gamma,314.84262
MEGAlib,4290,mono511_gamma,gamma,155.45174
MEGAlib,4326,mono511_gamma,gamma,260.73014
MEGAlib,4327,mono511_gamma,gamma,260.51534
MEGAlib,4355,mono511_gamma,gamma,247.62815
MEGAlib,4395,mono511_gamma,gamma,511.0
MEGAlib,4445,mono511_gamma,gamma,21.38098
MEGAlib,4511,mono511_gamma,gamma,297.95783
MEGAlib,4568,mono511_gamma,gamma,511.0
MEGAlib,4620,mono511_gamma,gamma,340.78512
MEGAlib,4667,mono511_gamma,gamma,511.0
MEGAlib,4677,mono511_gamma,gamma,124.75148
MEGAlib,4690,mono511_gamma,gamma,323.81686
MEGAlib,4732,mono511_gamma,gamma,233.14177
MEGAlib,4813,mono511_gamma,gamma,511.0
MEGAlib,4830,mono511_gamma,gamma,278.73159
MEGAlib,4869,mono511_gamma,gamma,453.3142
MEGAlib,4890,mono511_gamma,gamma,423.46851
MEGAlib,4891,mono511_gamma,gamma,511.0
MEGAlib,4913,mono511_gamma,gamma,201.24209
MEGAlib,4959,mono511_gamma,gamma,98.46489
MEGAlib,4966,mono511_gamma,gamma,213.93441
MEGAlib,4978,mono511_gamma,gamma,328.82343
MEGAlib,5020,mono511_gamma,gamma,203.89502
MEGAlib,5069,mono511_gamma,gamma,286.21884
MEGAlib,5076,mono511_gamma,gamma,203.5174
MEGAlib,5084,mono511_gamma,gamma,323.54016
MEGAlib,5097,mono511_gamma,gamma,14.26647
MEGAlib,5113,mono511_gamma,gamma,240.77283
MEGAlib,5120,mono511_gamma,gamma,359.4548
MEGAlib,5127,mono511_gamma,gamma,154.8348
MEGAlib,5152,mono511_gamma,gamma,212.72963
MEGAlib,5214,mono511_gamma,gamma,509.93329
MEGAlib,5292,mono511_gamma,gamma,286.05631
MEGAlib,5345,mono511_gamma,gamma,511.0
MEGAlib,5349,mono511_gamma,gamma,511.0
MEGAlib,5420,mono511_gamma,gamma,128.55742
MEGAlib,5429,mono511_gamma,gamma,290.80264
MEGAlib,5482,mono511_gamma,gamma,37.3051
MEGAlib,5502,mono511_gamma,gamma,330.82431
MEGAlib,5624,mono511_gamma,gamma,511.0
MEGAlib,5640,mono511_gamma,gamma,47.45375
MEGAlib,5649,mono511_gamma,gamma,51.6221
MEGAlib,5657,mono511_gamma,gamma,232.45937
MEGAlib,5783,mono511_gamma,gamma,511.0
MEGAlib,5846,mono511_gamma,gamma,82.09384
MEGAlib,5891,mono511_gamma,gamma,65.42089
MEGAlib,6051,mono511_gamma,gamma,511.0
MEGAlib,6056,mono511_gamma,gamma,379.55369
MEGAlib,6108,mono511_gamma,gamma,149.75614
MEGAlib,6157,mono511_gamma,gamma,132.56475
MEGAlib,6194,mono511_gamma,gamma,511.0
MEGAlib,6231,mono511_gamma,gamma,198.87244
MEGAlib,6234,mono511_gamma,gamma,511.0
MEGAlib,6283,mono511_gamma,gamma,91.7219
MEGAlib,6319,mono511_gamma,gamma,236.22949
MEGAlib,6335,mono511_gamma,gamma,504.53705
MEGAlib,6376,mono511_gamma,gamma,123.43898
MEGAlib,6380,mono511_gamma,gamma,63.42888
MEGAlib,6475,mono511_gamma,gamma,226.23609
MEGAlib,6477,mono511_gamma,gamma,283.90236
MEGAlib,6479,mono511_gamma,gamma,160.70858
MEGAlib,6506,mono511_gamma,gamma,133.72075
MEGAlib,6537,mono511_gamma,gamma,511.0
MEGAlib,6563,mono511_gamma,gamma,460.46893
MEGAlib,6744,mono511_gamma,gamma,274.9216
MEGAlib,6771,mono511_gamma,gamma,325.70107
MEGAlib,6814,mono511_gamma,gamma,73.3774
MEGAlib,6816,mono511_gamma,gamma,511.0
MEGAlib,6841,mono511_gamma,gamma,368.65303
MEGAlib,6902,mono511_gamma,gamma,511.0
MEGAlib,6923,mono511_gamma,gamma,220.37076
MEGAlib,6925,mono511_gamma,gamma,244.06838
MEGAlib,6943,mono511_gamma,gamma,445.52975
MEGAlib,6986,mono511_gamma,gamma,511.0
MEGAlib,7231,mono511_gamma,gamma,511.0
MEGAlib,7254,mono511_gamma,gamma,225.71989
MEGAlib,7267,mono511_gamma,gamma,72.70147
MEGAlib,7276,mono511_gamma,gamma,249.08239
MEGAlib,7281,mono511_gamma,gamma,511.0
MEGAlib,7345,mono511_gamma,gamma,511.0
MEGAlib,7403,mono511_gamma,gamma,413.98529
MEGAlib,7416,mono511_gamma,gamma,70.95291
MEGAlib,7429,mono511_gamma,gamma,40.29986
MEGAlib,7475,mono511_gamma,gamma,278.51591
MEGAlib,7636,mono511_gamma,gamma,267.88997
MEGAlib,7730,mono511_gamma,gamma,113.93067
MEGAlib,7745,mono511_gamma,gamma,184.48027
MEGAlib,7780,mono511_gamma,gamma,428.6788
MEGAlib,7782,mono511_gamma,gamma,71.66644
MEGAlib,7796,mono511_gamma,gamma,17.32263
MEGAlib,7818,mono511_gamma,gamma,324.35772
MEGAlib,7819,mono511_gamma,gamma,490.31138
MEGAlib,7843,mono511_gamma,gamma,511.0
MEGAlib,7852,mono511_gamma,gamma,511.0
MEGAlib,7872,mono511_gamma,gamma,494.55065
MEGAlib,7901,mono511_gamma,gamma,246.18461
MEGAlib,7906,mono511_gamma,gamma,120.70727
MEGAlib,7920,mono511_gamma,gamma,496.256
MEGAlib,7958,mono511_gamma,gamma,511.0
MEGAlib,7999,mono511_gamma,gamma,511.0
MEGAlib,8005,mono511_gamma,gamma,220.05806
MEGAlib,8015,mono511_gamma,gamma,454.598
MEGAlib,8036,mono511_gamma,gamma,298.18704
MEGAlib,8043,mono511_gamma,gamma,293.625
MEGAlib,8045,mono511_gamma,gamma,301.80822
MEGAlib,8062,mono511_gamma,gamma,511.0
MEGAlib,8124,mono511_gamma,gamma,144.27741
MEGAlib,8143,mono511_gamma,gamma,259.96151
MEGAlib,8162,mono511_gamma,gamma,511.0
MEGAlib,8186,mono511_gamma,gamma,511.0
MEGAlib,8269,mono511_gamma,gamma,511.0
MEGAlib,8278,mono511_gamma,gamma,182.96321
MEGAlib,8310,mono511_gamma,gamma,187.20573
MEGAlib,8371,mono511_gamma,gamma,141.89581
MEGAlib,8391,mono511_gamma,gamma,152.61643
MEGAlib,8394,mono511_gamma,gamma,123.46662
MEGAlib,8398,mono511_gamma,gamma,226.77763
MEGAlib,8436,mono511_gamma,gamma,117.07736
MEGAlib,8449,mono511_gamma,gamma,160.31973
MEGAlib,8452,mono511_gamma,gamma,511.0
MEGAlib,8454,mono511_gamma,gamma,511.0
MEGAlib,8522,mono511_gamma,gamma,349.14125
MEGAlib,8540,mono511_gamma,gamma,511.0
MEGAlib,8603,mono511_gamma,gamma,451.57417
MEGAlib,8642,mono511_gamma,gamma,37.57201
MEGAlib,8671,mono511_gamma,gamma,201.49229
MEGAlib,8689,mono511_gamma,gamma,214.56777
MEGAlib,8720,mono511_gamma,gamma,149.87876
MEGAlib,8761,mono511_gamma,gamma,317.62405
MEGAlib,9046,mono511_gamma,gamma,258.94393
MEGAlib,9056,mono511_gamma,gamma,263.17291
MEGAlib,9073,mono511_gamma,gamma,203.18594
MEGAlib,9100,mono511_gamma,gamma,216.91789
MEGAlib,9117,mono511_gamma,gamma,511.0
MEGAlib,9135,mono511_gamma,gamma,179.33027
MEGAlib,9207,mono511_gamma,gamma,437.75233
MEGAlib,9220,mono511_gamma,gamma,511.0
MEGAlib,9272,mono511_gamma,gamma,511.0
MEGAlib,9350,mono511_gamma,gamma,511.0
MEGAlib,9355,mono511_gamma,gamma,214.19833
MEGAlib,9366,mono511_gamma,gamma,173.05545
MEGAlib,9384,mono511_gamma,gamma,478.34239
MEGAlib,9464,mono511_gamma,gamma,197.05434
MEGAlib,9467,mono511_gamma,gamma,511.0
MEGAlib,9477,mono511_gamma,gamma,208.34111
MEGAlib,9487,mono511_gamma,gamma,218.14735
MEGAlib,9509,mono511_gamma,gamma,106.94516
MEGAlib,9544,mono511_gamma,gamma,11.52377
MEGAlib,9548,mono511_gamma,gamma,242.05054
MEGAlib,9551,mono511_gamma,gamma,178.48041
MEGAlib,9609,mono511_gamma,gamma,405.94141
MEGAlib,9687,mono511_gamma,gamma,218.90789
MEGAlib,9688,mono511_gamma,gamma,128.39615
MEGAlib,9696,mono511_gamma,gamma,167.93585
MEGAlib,9761,mono511_gamma,gamma,113.99728
MEGAlib,9775,mono511_gamma,gamma,271.54432
MEGAlib,9807,mono511_gamma,gamma,143.55217
MEGAlib,9808,mono511_gamma,gamma,211.0734
MEGAlib,9826,mono511_gamma,gamma,511.0
MEGAlib,9841,mono511_gamma,gamma,225.31078
MEGAlib,9844,mono511_gamma,gamma,91.75382
MEGAlib,9990,mono511_gamma,gamma,214.68335
MEGAlib,10010,mono511_gamma,gamma,143.1006
MEGAlib,10019,mono511_gamma,gamma,219.91794
MEGAlib,10039,mono511_gamma,gamma,511.0
MEGAlib,10080,mono511_gamma,gamma,347.36146
MEGAlib,10103,mono511_gamma,gamma,511.0
MEGAlib,10151,mono511_gamma,gamma,511.0
MEGAlib,10181,mono511_gamma,gamma,147.2598
MEGAlib,10185,mono511_gamma,gamma,230.7881
MEGAlib,10202,mono511_gamma,gamma,197.41562
MEGAlib,10228,mono511_gamma,gamma,319.06808
MEGAlib,10344,mono511_gamma,gamma,288.59305
MEGAlib,10355,mono511_gamma,gamma,44.39937
MEGAlib,10368,mono511_gamma,gamma,199.4921
MEGAlib,10384,mono511_gamma,gamma,187.21954
MEGAlib,10474,mono511_gamma,gamma,366.71005
MEGAlib,10526,mono511_gamma,gamma,209.82769
MEGAlib,10547,mono511_gamma,gamma,235.28152
MEGAlib,10560,mono511_gamma,gamma,511.0
MEGAlib,10600,mono511_gamma,gamma,222.28156
MEGAlib,10705,mono511_gamma,gamma,73.6438
MEGAlib,10724,mono511_gamma,gamma,511.0
MEGAlib,10756,mono511_gamma,gamma,181.09302
MEGAlib,10766,mono511_gamma,gamma,511.0
MEGAlib,10892,mono511_gamma,gamma,70.66254
MEGAlib,10955,mono511_gamma,gamma,70.23589
MEGAlib,10965,mono511_gamma,gamma,42.68329
MEGAlib,11087,mono511_gamma,gamma,229.02715
MEGAlib,11116,mono511_gamma,gamma,128.06475
MEGAlib,11155,mono511_gamma,gamma,158.01516
MEGAlib,11156,mono511_gamma,gamma,326.65075
MEGAlib,11183,mono511_gamma,gamma,83.50532
MEGAlib,11212,mono511_gamma,gamma,82.43983
MEGAlib,11259,mono511_gamma,gamma,286.21859
MEGAlib,11273,mono511_gamma,gamma,454.598
MEGAlib,11324,mono511_gamma,gamma,126.32924
MEGAlib,11343,mono511_gamma,gamma,207.05138
MEGAlib,11345,mono511_gamma,gamma,511.0
MEGAlib,11361,mono511_gamma,gamma,291.86757
MEGAlib,11387,mono511_gamma,gamma,363.76949
MEGAlib,11449,mono511_gamma,gamma,262.83629
MEGAlib,11506,mono511_gamma,gamma,260.98601
MEGAlib,11527,mono511_gamma,gamma,296.62123
MEGAlib,11537,mono511_gamma,gamma,318.07553
MEGAlib,11554,mono511_gamma,gamma,167.28641
MEGAlib,11643,mono511_gamma,gamma,162.57386
MEGAlib,11669,mono511_gamma,gamma,453.3142
MEGAlib,11684,mono511_gamma,gamma,303.55991
MEGAlib,11721,mono511_gamma,gamma,344.78249
MEGAlib,11793,mono511_gamma,gamma,335.24085
MEGAlib,11794,mono511_gamma,gamma,511.0
MEGAlib,11810,mono511_gamma,gamma,82.38387
MEGAlib,11834,mono511_gamma,gamma,377.60935
MEGAlib,11873,mono511_gamma,gamma,511.0
MEGAlib,11892,mono511_gamma,gamma,135.38362
MEGAlib,12021,mono511_gamma,gamma,102.01074
MEGAlib,12032,mono511_gamma,gamma,208.80107
MEGAlib,12034,mono511_gamma,gamma,256.40413
MEGAlib,12097,mono511_gamma,gamma,190.68066
MEGAlib,12098,mono511_gamma,gamma,183.39124
MEGAlib,12123,mono511_gamma,gamma,238.78216
MEGAlib,12189,mono511_gamma,gamma,355.78779
MEGAlib,12248,mono511_gamma,gamma,208.32549
MEGAlib,12260,mono511_gamma,gamma,458.54073
MEGAlib,12328,mono511_gamma,gamma,511.0
MEGAlib,12357,mono511_gamma,gamma,142.25085
MEGAlib,12434,mono511_gamma,gamma,511.0
MEGAlib,12449,mono511_gamma,gamma,278.75225
MEGAlib,12451,mono511_gamma,gamma,219.79565
MEGAlib,12481,mono511_gamma,gamma,345.23393
MEGAlib,12502,mono511_gamma,gamma,235.00033
MEGAlib,12553,mono511_gamma,gamma,7.19444
MEGAlib,12570,mono511_gamma,gamma,189.16979
MEGAlib,12631,mono511_gamma,gamma,203.80662
MEGAlib,12634,mono511_gamma,gamma,116.88465
MEGAlib,12705,mono511_gamma,gamma,319.94212
MEGAlib,12745,mono511_gamma,gamma,7.96425
MEGAlib,12746,mono511_gamma,gamma,511.0
MEGAlib,12758,mono511_gamma,gamma,511.0
MEGAlib,12828,mono511_gamma,gamma,498.37396
MEGAlib,12842,mono511_gamma,gamma,511.0
MEGAlib,12905,mono511_gamma,gamma,511.0
MEGAlib,12921,mono511_gamma,gamma,511.0
MEGAlib,12924,mono511_gamma,gamma,18.26369
MEGAlib,12974,mono511_gamma,gamma,173.93351
MEGAlib,13017,mono511_gamma,gamma,5.9626
MEGAlib,13039,mono511_gamma,gamma,321.82848
MEGAlib,13073,mono511_gamma,gamma,419.45167
MEGAlib,13192,mono511_gamma,gamma,362.76006
MEGAlib,13199,mono511_gamma,gamma,258.64729
MEGAlib,13200,mono511_gamma,gamma,222.86321
MEGAlib,13201,mono511_gamma,gamma,131.05147
MEGAlib,13218,mono511_gamma,gamma,198.36727
MEGAlib,13296,mono511_gamma,gamma,477.38234
MEGAlib,13373,mono511_gamma,gamma,243.16277
MEGAlib,13374,mono511_gamma,gamma,192.48865
MEGAlib,13398,mono511_gamma,gamma,182.06132
MEGAlib,13404,mono511_gamma,gamma,89.22069
MEGAlib,13419,mono511_gamma,gamma,112.41573
MEGAlib,13486,mono511_gamma,gamma,511.0
MEGAlib,13531,mono511_gamma,gamma,271.56516
MEGAlib,13559,mono511_gamma,gamma,164.8852
MEGAlib,13680,mono511_gamma,gamma,221.0755
MEGAlib,13706,mono511_gamma,gamma,283.19135
MEGAlib,13716,mono511_gamma,gamma,129.71904
MEGAlib,13757,mono511_gamma,gamma,398.8972
MEGAlib,13765,mono511_gamma,gamma,511.0
MEGAlib,13867,mono511_gamma,gamma,135.71685
MEGAlib,13885,mono511_gamma,gamma,274.49181
MEGAlib,13966,mono511_gamma,gamma,245.55824
MEGAlib,13990,mono511_gamma,gamma,448.0915
MEGAlib,14007,mono511_gamma,gamma,269.82132
MEGAlib,14026,mono511_gamma,gamma,511.0
MEGAlib,14072,mono511_gamma,gamma,189.03427
MEGAlib,14079,mono511_gamma,gamma,178.8199
MEGAlib,14119,mono511_gamma,gamma,362.70236
MEGAlib,14142,mono511_gamma,gamma,210.07948
MEGAlib,14219,mono511_gamma,gamma,511.0
MEGAlib,14382,mono511_gamma,gamma,252.99946
MEGAlib,14419,mono511_gamma,gamma,461.71448
MEGAlib,14453,mono511_gamma,gamma,116.85239
MEGAlib,14461,mono511_gamma,gamma,400.11697
MEGAlib,14473,mono511_gamma,gamma,130.08403
MEGAlib,14483,mono511_gamma,gamma,274.92889
MEGAlib,14531,mono511_gamma,gamma,179.65551
MEGAlib,14552,mono511_gamma,gamma,187.82832
MEGAlib,14570,mono511_gamma,gamma,131.05841
MEGAlib,14575,mono511_gamma,gamma,219.95218
MEGAlib,14595,mono511_gamma,gamma,511.0
MEGAlib,14613,mono511_gamma,gamma,511.0
MEGAlib,14665,mono511_gamma,gamma,361.30894
MEGAlib,14703,mono511_gamma,gamma,402.94818
MEGAlib,14722,mono511_gamma,gamma,198.81839
MEGAlib,14731,mono511_gamma,gamma,216.78076
MEGAlib,14743,mono511_gamma,gamma,443.8964
MEGAlib,14757,mono511_gamma,gamma,511.0
MEGAlib,14773,mono511_gamma,gamma,316.90925
MEGAlib,14787,mono511_gamma,gamma,203.01577
MEGAlib,14792,mono511_gamma,gamma,323.26477
MEGAlib,14861,mono511_gamma,gamma,203.4791
MEGAlib,14892,mono511_gamma,gamma,511.0
MEGAlib,14933,mono511_gamma,gamma,204.38992
MEGAlib,15001,mono511_gamma,gamma,290.07694
MEGAlib,15017,mono511_gamma,gamma,102.32372
MEGAlib,15059,mono511_gamma,gamma,298.57052
MEGAlib,15074,mono511_gamma,gamma,238.77276
MEGAlib,15098,mono511_gamma,gamma,511.0
MEGAlib,15164,mono511_gamma,gamma,256.69965
MEGAlib,15165,mono511_gamma,gamma,168.64572
MEGAlib,15183,mono511_gamma,gamma,108.01694
MEGAlib,15212,mono511_gamma,gamma,139.02221
MEGAlib,15282,mono511_gamma,gamma,226.15929
MEGAlib,15284,mono511_gamma,gamma,146.87654
MEGAlib,15329,mono511_gamma,gamma,148.52108
MEGAlib,15335,mono511_gamma,gamma,511.0
MEGAlib,15369,mono511_gamma,gamma,340.13976
MEGAlib,15382,mono511_gamma,gamma,331.17614
MEGAlib,15383,mono511_gamma,gamma,234.86453
MEGAlib,15421,mono511_gamma,gamma,165.53074
MEGAlib,15448,mono511_gamma,gamma,453.3142
MEGAlib,15461,mono511_gamma,gamma,282.65896
MEGAlib,15507,mono511_gamma,gamma,171.22551
MEGAlib,15550,mono511_gamma,gamma,185.65008
MEGAlib,15585,mono511_gamma,gamma,339.13884
MEGAlib,15689,mono511_gamma,gamma,102.23802
MEGAlib,15698,mono511_gamma,gamma,219.18788
MEGAlib,15733,mono511_gamma,gamma,222.29243
MEGAlib,15749,mono511_gamma,gamma,240.78708
MEGAlib,15773,mono511_gamma,gamma,219.31849
MEGAlib,15824,mono511_gamma,gamma,511.0
MEGAlib,15834,mono511_gamma,gamma,305.83403
MEGAlib,15839,mono511_gamma,gamma,511.0
MEGAlib,15879,mono511_gamma,gamma,140.67995
MEGAlib,15896,mono511_gamma,gamma,511.0
MEGAlib,15960,mono511_gamma,gamma,511.0
MEGAlib,16016,mono511_gamma,gamma,187.44704
MEGAlib,16048,mono511_gamma,gamma,108.75715
MEGAlib,16133,mono511_gamma,gamma,228.37039
MEGAlib,16167,mono511_gamma,gamma,511.0
MEGAlib,16198,mono511_gamma,gamma,511.0
MEGAlib,16219,mono511_gamma,gamma,141.66795
MEGAlib,16221,mono511_gamma,gamma,283.59481
MEGAlib,16330,mono511_gamma,gamma,167.54038
MEGAlib,16338,mono511_gamma,gamma,128.595
MEGAlib,16439,mono511_gamma,gamma,511.0
MEGAlib,16501,mono511_gamma,gamma,145.59309
MEGAlib,16563,mono511_gamma,gamma,428.94719
MEGAlib,16691,mono511_gamma,gamma,231.80063
MEGAlib,16840,mono511_gamma,gamma,184.21566
MEGAlib,16857,mono511_gamma,gamma,511.0
MEGAlib,16862,mono511_gamma,gamma,511.0
MEGAlib,16866,mono511_gamma,gamma,265.89516
MEGAlib,16893,mono511_gamma,gamma,324.17468
MEGAlib,16935,mono511_gamma,gamma,3.97475
MEGAlib,16993,mono511_gamma,gamma,186.34872
MEGAlib,16996,mono511_gamma,gamma,246.83254
MEGAlib,17036,mono511_gamma,gamma,194.68209
MEGAlib,17052,mono511_gamma,gamma,511.0
MEGAlib,17067,mono511_gamma,gamma,398.93833
MEGAlib,17083,mono511_gamma,gamma,511.0
MEGAlib,17104,mono511_gamma,gamma,511.0
MEGAlib,17110,mono511_gamma,gamma,83.7097
MEGAlib,17130,mono511_gamma,gamma,262.14971
MEGAlib,17134,mono511_gamma,gamma,385.17841
MEGAlib,17144,mono511_gamma,gamma,46.28955
MEGAlib,17148,mono511_gamma,gamma,478.57177
MEGAlib,17182,mono511_gamma,gamma,159.45611
MEGAlib,17198,mono511_gamma,gamma,511.0
MEGAlib,17221,mono511_gamma,gamma,345.47918
