event_id,parent_Z,parent_A,parent_isomer,particle_code,kinetic_energy_keV,time_s,dir_x,dir_y,dir_z,x_cm,y_cm,z_cm,weight,track_generation,iprod,iaztrk
68,53,128,0,3,8.09120456E+02,1.57085623E+02,-4.12767103E-01,7.66884123E-01,4.91438766E-01,-4.12767103E-01,7.66884123E-01,4.91438766E-01,1.00000000E+00,2,2,53128
69,53,128,0,3,6.08536214E+02,2.87792362E+03,-8.64696601E-01,-4.25135060E-01,-2.67506950E-01,-8.64696601E-01,-4.25135060E-01,-2.67506950E-01,1.00000000E+00,2,2,53128
70,53,128,0,3,4.06276639E+02,8.71047413E+02,5.81652704E-01,7.14960073E-01,-3.87959051E-01,5.81652704E-01,7.14960073E-01,-3.87959051E-01,1.00000000E+00,2,2,53128
71,53,128,0,3,3.64918241E+02,5.40577988E+02,-5.26712015E-01,-9.58887274E-03,8.49989710E-01,-5.26712015E-01,-9.58887274E-03,8.49989710E-01,1.00000000E+00,2,2,53128
72,53,128,0,3,4.93081618E+02,5.66629184E+03,9.83979937E-01,5.67288516E-02,-1.69012783E-01,9.83979937E-01,5.67288516E-02,-1.69012783E-01,1.00000000E+00,2,2,53128
73,53,128,0,3,9.17653147E+02,1.72612611E+04,-4.15360425E-01,8.98641604E-01,-1.41134635E-01,-4.15360425E-01,8.98641604E-01,-1.41134635E-01,1.00000000E+00,2,2,53128
74,53,128,0,3,4.28777185E+02,1.94277364E+03,5.66296666E-01,7.15247570E-01,-4.09547311E-01,5.66296666E-01,7.15247570E-01,-4.09547311E-01,1.00000000E+00,2,2,53128
75,53,128,0,3,8.24525971E+02,1.07718327E+03,5.31269781E-01,6.71578488E-01,-5.16463700E-01,5.31269781E-01,6.71578488E-01,-5.16463700E-01,1.00000000E+00,2,2,53128
75,53,128,0,3,3.18999992E+00,1.07718327E+03,-3.62748702E-01,7.94544909E-02,-9.28493599E-01,-3.62748702E-01,7.94544909E-02,-9.28493599E-01,1.00000000E+00,2,2,53128
76,53,128,0,7,5.26556978E+02,3.40561808E+03,9.72280607E-01,-1.79455876E-01,-1.49886655E-01,9.72280607E-01,-1.79455876E-01,-1.49886655E-01,1.00000000E+00,2,2,53128
76,53,128,0,7,4.42900986E+02,3.40561808E+03,-4.43367732E-01,-6.03124572E-01,6.63073001E-01,-4.43367732E-01,-6.03124572E-01,6.63073001E-01,1.00000000E+00,2,2,53128
76,53,128,0,7,2.74720005E+01,3.40561808E+03,-1.90111737E-02,8.97333938E-01,4.40942603E-01,-1.90111737E-02,8.97333938E-01,4.40942603E-01,1.00000000E+00,2,2,53128
76,53,128,0,7,2.72020006E+01,3.40561808E+03,-9.51370615E-02,8.19340961E-01,5.65357700E-01,-9.51370615E-02,8.19340961E-01,5.65357700E-01,1.00000000E+00,2,2,53128
77,53,128,0,3,1.49655591E+01,7.08590982E+03,-8.38471474E-01,3.96077715E-01,-3.74283357E-01,-8.38471474E-01,3.96077715E-01,-3.74283357E-01,1.00000000E+00,2,2,53128
78,53,128,0,3,1.01801873E+02,1.91473262E+03,4.48817544E-01,-6.46178693E-01,-6.17264861E-01,4.48817544E-01,-6.46178693E-01,-6.17264861E-01,1.00000000E+00,2,2,53128
78,53,128,0,3,3.18999992E+00,1.91473262E+03,9.89899294E-01,-1.40872968E-01,-1.59434655E-02,9.89899294E-01,-1.40872968E-01,-1.59434655E-02,1.00000000E+00,2,2,53128
79,53,128,0,3,8.95154896E+02,6.56130374E+02,3.52909563E-01,-1.29626351E-01,9.26634690E-01,3.52909563E-01,-1.29626351E-01,9.26634690E-01,1.00000000E+00,2,2,53128
80,53,128,0,3,8.01107762E+02,2.85447833E+03,-1.62147581E-01,3.05982540E-01,-9.38127309E-01,-1.62147581E-01,3.05982540E-01,-9.38127309E-01,1.00000000E+00,2,2,53128
81,53,128,0,3,6.99394510E+02,3.44008002E+02,9.46360210E-01,3.03753855E-01,1.10163281E-01,9.46360210E-01,3.03753855E-01,1.10163281E-01,1.00000000E+00,2,2,53128
82,53,128,0,3,1.05869310E+03,2.42803867E+02,9.43121793E-01,5.39464938E-02,3.28041247E-01,9.43121793E-01,5.39464938E-02,3.28041247E-01,1.00000000E+00,2,2,53128
83,53,128,0,3,6.93433536E+02,2.17940923E+03,1.80857704E-01,-9.79058900E-01,-9.34567347E-02,1.80857704E-01,-9.79058900E-01,-9.34567347E-02,1.00000000E+00,2,2,53128
84,53,128,0,3,4.11860007E+02,5.31270811E+03,9.79932875E-02,-8.20971989E-01,-5.62496497E-01,9.79932875E-02,-8.20971989E-01,-5.62496497E-01,1.00000000E+00,2,2,53128
85,53,128,0,3,1.07862290E+03,3.48517715E+03,-4.34508488E-01,5.08003847E-01,-7.43730102E-01,-4.34508488E-01,5.08003847E-01,-7.43730102E-01,1.00000000E+00,2,2,53128
86,53,128,0,7,5.26556978E+02,2.03402045E+02,-8.37578415E-01,-5.40207056E-01,8.14784365E-02,-8.37578415E-01,-5.40207056E-01,8.14784365E-02,1.00000000E+00,2,2,53128
86,53,128,0,7,4.42900986E+02,2.03402045E+02,7.48438122E-01,5.17699593E-01,-4.14520819E-01,7.48438122E-01,5.17699593E-01,-4.14520819E-01,1.00000000E+00,2,2,53128
86,53,128,0,7,2.74720005E+01,2.03402045E+02,-1.25871116E-01,8.30234409E-01,-5.43016840E-01,-1.25871116E-01,8.30234409E-01,-5.43016840E-01,1.00000000E+00,2,2,53128
86,53,128,0,7,2.72020006E+01,2.03402045E+02,3.78875247E-02,9.39013297E-01,-3.41787308E-01,3.78875247E-02,9.39013297E-01,-3.41787308E-01,1.00000000E+00,2,2,53128
87,53,128,0,3,7.06843320E+02,2.84095936E+03,9.95516456E-01,-8.17973732E-02,-4.74992237E-02,9.95516456E-01,-8.17973732E-02,-4.74992237E-02,1.00000000E+00,2,2,53128
88,53,128,0,3,4.65349558E+01,2.74256950E+03,-2.74425068E-01,7.57050372E-01,5.92929689E-01,-2.74425068E-01,7.57050372E-01,5.92929689E-01,1.00000000E+00,2,2,53128
89,53,128,0,3,1.08524712E+03,8.11729212E+02,-1.65444723E-01,8.39172672E-01,-5.18090022E-01,-1.65444723E-01,8.39172672E-01,-5.18090022E-01,1.00000000E+00,2,2,53128
90,53,128,0,3,1.20314287E+03,1.38276081E+03,6.74912885E-02,-9.45940192E-01,3.17241358E-01,6.74912885E-02,-9.45940192E-01,3.17241358E-01,1.00000000E+00,2,2,53128
91,53,128,0,3,1.01291439E+02,3.12387568E+03,-1.45783576E-02,8.28980005E-01,-5.59088207E-01,-1.45783576E-02,8.28980005E-01,-5.59088207E-01,1.00000000E+00,2,2,53128
92,53,128,0,3,1.53276120E+03,2.04561452E+03,9.90164584E-01,-1.26957025E-01,5.87878438E-02,9.90164584E-01,-1.26957025E-01,5.87878438E-02,1.00000000E+00,2,2,53128
93,53,128,0,3,2.73650266E+02,5.54644382E+02,-3.85763078E-01,-5.50887851E-01,-7.40073931E-01,-3.85763078E-01,-5.50887851E-01,-7.40073931E-01,1.00000000E+00,2,2,53128
94,53,128,0,3,9.29085908E+02,5.60773649E+03,-3.50798563E-01,7.63762245E-01,-5.41855702E-01,-3.50798563E-01,7.63762245E-01,-5.41855702E-01,1.00000000E+00,2,2,53128
