code,stream,source_tag,band,band_label,stage,stage_label,deposit_carrier,dominant_events,dominant_rate_s-1,dominant_sigma_s-1,fractional_rate_s-1,energy_rate_keV_s-1,raw_deposit_keV_sum
FLUKA,delayed,Nb-94,e550_800,550-800 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,5,4.735819927326995e-09,2.117923057340255e-09,4.292536074417253e-09,3.075619917014533e-06,3247.1884111
FLUKA,delayed,Nb-94,e550_800,550-800 keV,raw,raw,ELECTRON,0,0.0,0.0,4.4328385290974267e-10,3.265085871382535e-07,344.7223418
FLUKA,delayed,Nb-94,e550_800,550-800 keV,raw,raw,EM_BELOW_THRESHOLD,14,1.3260295796515585e-08,3.543963122702856e-09,1.2817011943605842e-08,9.0653428443511e-06,9571.038366599998
FLUKA,delayed,Nb-94,e550_800,550-800 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,3,2.8414919563961973e-09,1.6405361459255008e-09,2.8414919563961973e-09,1.9965743089543284e-06,2107.949985
FLUKA,delayed,Nb-94,e800_1500,800-1500 keV,active_veto_pass,active-veto,ELECTRON,0,0.0,0.0,3.2679634958837024e-10,3.1676238016713526e-07,334.4324584
FLUKA,delayed,Nb-94,e800_1500,800-1500 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,7,6.630147898257793e-09,2.505960356338242e-09,6.303351548669423e-09,5.979114659064077e-06,6312.649922100001
FLUKA,delayed,Nb-94,e800_1500,800-1500 keV,raw,raw,ELECTRON,0,0.0,0.0,7.346964577137826e-10,6.923895412388737e-07,731.0133745200001
FLUKA,delayed,Nb-94,e800_1500,800-1500 keV,raw,raw,EM_BELOW_THRESHOLD,16,1.5154623767446385e-08,3.788655941861596e-09,1.44199273097326e-08,1.3389184372391845e-05,14136.078417099998
FLUKA,delayed,Nb-94,e800_1500,800-1500 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,2,1.894327970930798e-09,1.3394921540365204e-09,1.894327970930798e-09,1.6501320001150446e-06,1742.181951
FLUKA,delayed,Ne-24,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,1,0.0006753252366339629,0.0006753252366339629,0.0006753252366339629,0.14581213059709555,215.913937
FLUKA,delayed,Ne-24,e100_300,100-300 keV,raw,raw,EM_BELOW_THRESHOLD,1,0.0006753252366339629,0.0006753252366339629,0.0006753252366339629,0.14581213059709555,215.913937
FLUKA,delayed,Ni-59,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,ELECTRON,4,9.541805131252822e-10,4.770902565626411e-10,9.541805131252822e-10,8.945442623043639e-10,3.750000131
FLUKA,delayed,Ni-59,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,4,9.541805131252822e-10,4.770902565626411e-10,9.541805131252822e-10,8.945442623043639e-10,3.750000131
FLUKA,delayed,Ni-59,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,ELECTRON,4,9.541805131252822e-10,4.770902565626411e-10,9.541805131252822e-10,8.945442623043639e-10,3.750000131
FLUKA,delayed,Ni-63,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,ELECTRON,3,5.727107171849269e-07,3.306546867345012e-07,5.727107171849269e-07,4.915928270235689e-06,25.75084483
FLUKA,delayed,Ni-63,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,3,5.727107171849269e-07,3.306546867345012e-07,5.727107171849269e-07,4.915928270235689e-06,25.75084483
FLUKA,delayed,Ni-63,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,ELECTRON,3,5.727107171849269e-07,3.306546867345012e-07,5.727107171849269e-07,4.915928270235689e-06,25.75084483
FLUKA,delayed,Ta-174,all_tes_gt0,all TES > 0,raw,raw,POSITRON,1,0.0006787801777182261,0.0006787801777182261,0.0006787801777182261,0.2778659076546719,409.360669
FLUKA,delayed,Ta-174,e300_480,300-480 keV,raw,raw,POSITRON,1,0.0006787801777182261,0.0006787801777182261,0.0006787801777182261,0.2778659076546719,409.360669
FLUKA,delayed,Ta-175,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,1,0.0006787801776858146,0.0006787801776858146,0.0006787801776858146,0.2519631992418537,371.199996
FLUKA,delayed,Ta-175,e300_480,300-480 keV,raw,raw,EM_BELOW_THRESHOLD,1,0.0006787801776858146,0.0006787801776858146,0.0006787801776858146,0.2519631992418537,371.199996
FLUKA,delayed,Ta-178,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,ELECTRON,1,0.0006787801777182261,0.0006787801777182261,0.0006787801777182261,0.05556494670557434,81.860002
FLUKA,delayed,Ta-178,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,1,0.0006787801777182261,0.0006787801777182261,0.0006787801777182261,0.05556494670557434,81.860002
FLUKA,delayed,Ta-178,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,ELECTRON,1,0.0006787801777182261,0.0006787801777182261,0.0006787801777182261,0.05556494670557434,81.860002
FLUKA,delayed,Ta-179,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,ELECTRON,0,0.0,0.0,3.454770974619635e-07,6.50999782179701e-05,6.18000013
FLUKA,delayed,Ta-179,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,1.0533976836335454e-05,1.0533976836335454e-05,1.018849973887349e-05,0.00191986998833543,182.2550038
FLUKA,delayed,Ta-179,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,0,0.0,0.0,3.454770974619635e-07,6.50999782179701e-05,6.18000013
FLUKA,delayed,Ta-179,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,1,1.0533976836335454e-05,1.0533976836335454e-05,1.018849973887349e-05,0.00191986998833543,182.2550038
FLUKA,delayed,Ta-179,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,ELECTRON,0,0.0,0.0,3.454770974619635e-07,6.50999782179701e-05,6.18000013
FLUKA,delayed,Ta-179,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,1,1.0533976836335454e-05,1.0533976836335454e-05,1.018849973887349e-05,0.00191986998833543,182.2550038
FLUKA,delayed,Ta-179,e100_300,100-300 keV,active_veto_pass,active-veto,ELECTRON,0,0.0,0.0,3.454770974619635e-07,6.50999782179701e-05,6.18000013
FLUKA,delayed,Ta-179,e100_300,100-300 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,1.0533976836335454e-05,1.0533976836335454e-05,1.018849973887349e-05,0.00191986998833543,182.2550038
FLUKA,delayed,Ta-179,e100_300,100-300 keV,raw,raw,ELECTRON,0,0.0,0.0,3.454770974619635e-07,6.50999782179701e-05,6.18000013
FLUKA,delayed,Ta-179,e100_300,100-300 keV,raw,raw,EM_BELOW_THRESHOLD,1,1.0533976836335454e-05,1.0533976836335454e-05,1.018849973887349e-05,0.00191986998833543,182.2550038
FLUKA,delayed,Ta-179,e100_300,100-300 keV,side_compton_fov_pass,final,ELECTRON,0,0.0,0.0,3.454770974619635e-07,6.50999782179701e-05,6.18000013
FLUKA,delayed,Ta-179,e100_300,100-300 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,1,1.0533976836335454e-05,1.0533976836335454e-05,1.018849973887349e-05,0.00191986998833543,182.2550038
FLUKA,delayed,Ta-182,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,ELECTRON,379,0.022286503263473388,0.0011447807773831548,0.022260092528713603,2.9979170223828535,50982.00188924687
FLUKA,delayed,Ta-182,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,56,0.003292992566634571,0.0004400446414835691,0.003318609495129197,2.096456261906014,35651.93309462
FLUKA,delayed,Ta-182,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,PHOTON,4,0.00023521375475961235,0.00011760687737980618,0.00023600756102476624,0.003841628778978934,65.33000220000001
FLUKA,delayed,Ta-182,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,432,0.025403085514038273,0.001222206521648087,0.025875733538794823,4.755201210040437,80866.0397415999
FLUKA,delayed,Ta-182,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,215,0.012642739318329219,0.0008622276650501265,0.01211583268853078,9.747571046579571,165765.32365705504
FLUKA,delayed,Ta-182,all_tes_gt0,all TES > 0,raw,raw,PHOTON,6,0.00035282063213941856,0.0001440384199112971,0.0003986339732998732,0.015696402442248146,266.93000939999985
FLUKA,delayed,Ta-182,all_tes_gt0,all TES > 0,raw,raw,POSITRON,0,0.0,0.0,8.445263881388621e-06,0.011725905680405855,199.408503
FLUKA,delayed,Ta-182,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,ELECTRON,345,0.02028718634801667,0.0010922253973453615,0.020222027681841146,2.543664137683745,43257.064456682994
FLUKA,delayed,Ta-182,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,39,0.0022933341089062193,0.00036722735691738787,0.0023580947360533474,1.204269262651824,20479.572104659994
FLUKA,delayed,Ta-182,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,PHOTON,4,0.00023521375475961235,0.00011760687737980618,0.0002356117937880072,0.0033476798763427164,56.93000190000001
FLUKA,delayed,Ta-182,e100_300,100-300 keV,active_veto_pass,active-veto,ELECTRON,113,0.006644788571959065,0.0006250891275638715,0.006540863632001294,1.1793174255290346,20055.24594825318
FLUKA,delayed,Ta-182,e100_300,100-300 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,4,0.00023521375475961235,0.00011760687737980618,0.0003391386947173821,0.06017518297999548,1023.3276203
FLUKA,delayed,Ta-182,e100_300,100-300 keV,raw,raw,ELECTRON,129,0.0075856435909975204,0.0006678786774756899,0.007484340765646501,1.3518292826886409,22988.949503743188
FLUKA,delayed,Ta-182,e100_300,100-300 keV,raw,raw,EM_BELOW_THRESHOLD,30,0.0017641031606970919,0.0003220796982933196,0.0018494111105621335,0.34641025984527246,5890.986438260001
FLUKA,delayed,Ta-182,e100_300,100-300 keV,raw,raw,PHOTON,0,0.0,0.0,1.599487548597626e-05,0.00197579561054487,33.6000012
FLUKA,delayed,Ta-182,e100_300,100-300 keV,side_compton_fov_pass,final,ELECTRON,99,0.005821540430300416,0.000585086827551229,0.005733394791282076,1.0518641475867068,17887.799948803287
FLUKA,delayed,Ta-182,e100_300,100-300 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,3,0.00017641031606970925,0.0001018505434706736,0.0002645559550880485,0.04279785208907616,727.8120641
FLUKA,delayed,Ta-182,e1500_3000,1500-3000 keV,active_veto_pass,active-veto,ELECTRON,4,0.00023521375475961235,0.00011760687737980618,0.0002548208699147339,0.5873264229423207,9987.960500738
FLUKA,delayed,Ta-182,e1500_3000,1500-3000 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,5,0.00029401719344951545,0.00013148848622136447,0.00027415286430788893,0.4864208350973752,8271.9794273
FLUKA,delayed,Ta-182,e1500_3000,1500-3000 keV,active_veto_pass,active-veto,PHOTON,0,0.0,0.0,2.5721398650496215e-07,0.0004939489026362175,8.4000003
FLUKA,delayed,Ta-182,e1500_3000,1500-3000 keV,raw,raw,ELECTRON,6,0.00035282063213941856,0.0001440384199112971,0.0005019784110413223,1.0441135806893935,17755.995294688
FLUKA,delayed,Ta-182,e1500_3000,1500-3000 keV,raw,raw,EM_BELOW_THRESHOLD,27,0.0015876928446273827,0.00030555163041202086,0.0014377749841198825,2.827497799044563,48083.88526316
FLUKA,delayed,Ta-182,e1500_3000,1500-3000 keV,raw,raw,PHOTON,0,0.0,0.0,7.600816055967598e-07,0.0014818467079086525,25.2000009
FLUKA,delayed,Ta-182,e1500_3000,1500-3000 keV,side_compton_fov_pass,final,ELECTRON,4,0.00023521375475961235,0.00011760687737980618,0.00023321319723426502,0.5514097072689622,9377.167722738
FLUKA,delayed,Ta-182,e1500_3000,1500-3000 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,3,0.00017641031606970925,0.0001018505434706736,0.00017815365960855163,0.3264673299812956,5551.840797999999
FLUKA,delayed,Ta-182,e1500_3000,1500-3000 keV,side_compton_fov_pass,final,PHOTON,0,0.0,0.0,2.5721398650496215e-07,0.0004939489026362175,8.4000003
FLUKA,delayed,Ta-182,e3000_10000,3000-10000 keV,active_veto_pass,active-veto,ELECTRON,0,0.0,0.0,5.8424652880745756e-08,0.00020492657264683384,3.48494199
FLUKA,delayed,Ta-182,e3000_10000,3000-10000 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,5.880343868990309e-05,5.880343868990309e-05,5.8604188995132434e-05,0.2055563020294404,3495.6510471
FLUKA,delayed,Ta-182,e3000_10000,3000-10000 keV,active_veto_pass,active-veto,PHOTON,0,0.0,0.0,1.4082504188991111e-07,0.0004939489026362175,8.4000003
FLUKA,delayed,Ta-182,e3000_10000,3000-10000 keV,raw,raw,ELECTRON,1,5.880343868990309e-05,5.880343868990309e-05,6.861221411601908e-05,0.26877092062313473,4570.66672649
FLUKA,delayed,Ta-182,e3000_10000,3000-10000 keV,raw,raw,EM_BELOW_THRESHOLD,6,0.00035282063213941856,0.0001440384199112971,0.0003427233513690088,1.6067660601805787,27324.3554455
FLUKA,delayed,Ta-182,e3000_10000,3000-10000 keV,raw,raw,PHOTON,0,0.0,0.0,2.8850534429379293e-07,0.000987897805272435,16.8000006
FLUKA,delayed,Ta-182,e3000_10000,3000-10000 keV,side_compton_fov_pass,final,ELECTRON,0,0.0,0.0,5.8424652880745756e-08,0.00020492657264683384,3.48494199
FLUKA,delayed,Ta-182,e3000_10000,3000-10000 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,1,5.880343868990309e-05,5.880343868990309e-05,5.8604188995132434e-05,0.2055563020294404,3495.6510471
FLUKA,delayed,Ta-182,e3000_10000,3000-10000 keV,side_compton_fov_pass,final,PHOTON,0,0.0,0.0,1.4082504188991111e-07,0.0004939489026362175,8.4000003
FLUKA,delayed,Ta-182,e300_480,300-480 keV,active_veto_pass,active-veto,ELECTRON,19,0.0011172653351081583,0.00025631824678197735,0.0011036130447490986,0.3828352522940153,6510.422873615899
FLUKA,delayed,Ta-182,e300_480,300-480 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,5.880343868990309e-05,5.880343868990309e-05,7.245572904896283e-05,0.02843795894585913,483.6104755
FLUKA,delayed,Ta-182,e300_480,300-480 keV,raw,raw,ELECTRON,27,0.0015876928446273827,0.00030555163041202086,0.0015310242671195253,0.5296660441867993,9007.399158745899
FLUKA,delayed,Ta-182,e300_480,300-480 keV,raw,raw,EM_BELOW_THRESHOLD,9,0.0005292309482091279,0.00017641031606970925,0.0005845600314499382,0.2150226652792397,3656.6342049000004
FLUKA,delayed,Ta-182,e300_480,300-480 keV,raw,raw,PHOTON,0,0.0,0.0,1.339494267047168e-06,0.0004939489026362175,8.4000003
FLUKA,delayed,Ta-182,e300_480,300-480 keV,side_compton_fov_pass,final,ELECTRON,15,0.0008820515803485461,0.00022774473874572352,0.0008631384165037767,0.2982698591658643,5072.3200175209995
FLUKA,delayed,Ta-182,e300_480,300-480 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,0,0.0,0.0,1.8913163844769495e-05,0.0062797775341927355,106.7926923
FLUKA,delayed,Ta-182,e480_550,480-550 keV,active_veto_pass,active-veto,ELECTRON,3,0.00017641031606970925,0.0001018505434706736,0.00017641031606970925,0.0903038000738162,1535.689104
FLUKA,delayed,Ta-182,e480_550,480-550 keV,raw,raw,ELECTRON,3,0.00017641031606970925,0.0001018505434706736,0.00017732165284337103,0.09077336677038106,1543.67446518
FLUKA,delayed,Ta-182,e480_550,480-550 keV,raw,raw,EM_BELOW_THRESHOLD,3,0.00017641031606970925,0.0001018505434706736,0.0001754989792960475,0.08788462513602763,1494.5490790000001
FLUKA,delayed,Ta-182,e480_550,480-550 keV,side_compton_fov_pass,final,ELECTRON,3,0.00017641031606970925,0.0001018505434706736,0.00017641031606970925,0.0903038000738162,1535.689104
FLUKA,delayed,Ta-182,e550_800,550-800 keV,active_veto_pass,active-veto,ELECTRON,1,5.880343868990309e-05,5.880343868990309e-05,5.880343868990309e-05,0.032875177842018835,559.068969
FLUKA,delayed,Ta-182,e550_800,550-800 keV,raw,raw,ELECTRON,4,0.00023521375475961235,0.00011760687737980618,0.0003086738658148668,0.20400829803652581,3469.3259881000004
FLUKA,delayed,Ta-182,e550_800,550-800 keV,raw,raw,EM_BELOW_THRESHOLD,11,0.000646837825588934,0.0001950289425170764,0.0005718422775873469,0.3746712882610331,6371.5880671
FLUKA,delayed,Ta-182,e550_800,550-800 keV,raw,raw,PHOTON,0,0.0,0.0,1.535436946332766e-06,0.000987897805272435,16.8000006
FLUKA,delayed,Ta-182,e550_800,550-800 keV,side_compton_fov_pass,final,ELECTRON,1,5.880343868990309e-05,5.880343868990309e-05,5.880343868990309e-05,0.032875177842018835,559.068969
FLUKA,delayed,Ta-182,e800_1500,800-1500 keV,active_veto_pass,active-veto,ELECTRON,3,0.00017641031606970925,0.0001018505434706736,0.000222100440964174,0.248042898080167,4218.169950709999
FLUKA,delayed,Ta-182,e800_1500,800-1500 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,18,0.0010584618964182553,0.00024948186152830716,0.0010123760042870316,1.2266333742020832,20859.891896299996
FLUKA,delayed,Ta-182,e800_1500,800-1500 keV,active_veto_pass,active-veto,PHOTON,0,0.0,0.0,3.957672367590329e-07,0.0004939489026362175,8.4000003
FLUKA,delayed,Ta-182,e800_1500,800-1500 keV,raw,raw,ELECTRON,6,0.00035282063213941856,0.0001440384199112971,0.0006545411443338359,0.7527690542411254,12801.4461571
FLUKA,delayed,Ta-182,e800_1500,800-1500 keV,raw,raw,EM_BELOW_THRESHOLD,64,0.0037634200761537955,0.0004704275095192249,0.0034486586413895607,4.093584777673205,69614.71758923003
FLUKA,delayed,Ta-182,e800_1500,800-1500 keV,raw,raw,PHOTON,0,0.0,0.0,4.595658688430079e-06,0.0049394890263621755,84.000003
FLUKA,delayed,Ta-182,e800_1500,800-1500 keV,raw,raw,POSITRON,0,0.0,0.0,8.445263881388621e-06,0.011725905680405855,199.408503
FLUKA,delayed,Ta-182,e800_1500,800-1500 keV,side_compton_fov_pass,final,ELECTRON,1,5.880343868990309e-05,5.880343868990309e-05,8.884082207837568e-05,0.09752582342833827,1658.5054480000001
FLUKA,delayed,Ta-182,e800_1500,800-1500 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,8,0.00047042750951922476,0.00016632124101887146,0.00044039012613075214,0.5458871924422372,9283.2528948
FLUKA,delayed,Ti-45,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,0.0006787801777182261,0.0006787801777182261,0.0006787801777182261,0.051397089729988035,75.7197859
FLUKA,delayed,Ti-45,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,1,0.0006787801777182261,0.0006787801777182261,0.0006787801777182261,0.051397089729988035,75.7197859
FLUKA,delayed,Ti-45,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,1,0.0006787801777182261,0.0006787801777182261,0.0006787801777182261,0.051397089729988035,75.7197859
FLUKA,delayed,V-49,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,ELECTRON,1,2.105272431732538e-05,2.105272431732538e-05,2.105272431732538e-05,8.842144044854865e-06,0.419999992
FLUKA,delayed,V-49,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,1,2.105272431732538e-05,2.105272431732538e-05,2.105272431732538e-05,8.842144044854865e-06,0.419999992
FLUKA,delayed,V-49,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,ELECTRON,1,2.105272431732538e-05,2.105272431732538e-05,2.105272431732538e-05,8.842144044854865e-06,0.419999992
FLUKA,delayed,W-187,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,0.0006787611206767161,0.0006787611206767161,0.0006787611206767161,0.1036492838943262,152.70362537999998
FLUKA,delayed,W-187,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,1,0.0006787611206767161,0.0006787611206767161,0.0006787611206767161,0.07784389899650616,114.685265
FLUKA,delayed,W-187,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,3,0.0020362833620301483,0.0011756487472144622,0.0020362833620301483,0.3255441024399725,479.61512898
FLUKA,delayed,W-187,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,1,0.0006787611206767161,0.0006787611206767161,0.0006787611206767161,0.1036492838943262,152.70362537999998
FLUKA,delayed,W-187,e100_300,100-300 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,0.0006787611206767161,0.0006787611206767161,0.0006787611206767161,0.1036492838943262,152.70362537999998
FLUKA,delayed,W-187,e100_300,100-300 keV,raw,raw,ELECTRON,1,0.0006787611206767161,0.0006787611206767161,0.0006787611206767161,0.07784389899650616,114.685265
FLUKA,delayed,W-187,e100_300,100-300 keV,raw,raw,EM_BELOW_THRESHOLD,2,0.0013575222413534321,0.0009599131824725729,0.0013575222413534321,0.2603838061991453,383.61626537999996
FLUKA,delayed,W-187,e100_300,100-300 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,1,0.0006787611206767161,0.0006787611206767161,0.0006787611206767161,0.1036492838943262,152.70362537999998
FLUKA,delayed,activation,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,ELECTRON,412,0.03387530319707873,0.003023879693399027,0.03454876290541257,7.211224384601665,59148.4060196669
FLUKA,delayed,activation,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,250,0.038700969767367234,0.0048185373537874025,0.03802599013679964,18.391109699352448,124170.43040493011
FLUKA,delayed,activation,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,PHOTON,4,0.00023521375475961235,0.00011760687737980618,0.00023673367699337248,0.004434984111707554,71.73400223000002
FLUKA,delayed,activation,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,491,0.03908374480833146,0.0032725395603577295,0.040376154510532225,10.776141474295706,95413.54557695582
FLUKA,delayed,activation,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,959,0.0902511271315241,0.007033666042252345,0.08872183573343705,46.63873092006797,483465.1395694462
FLUKA,delayed,activation,all_tes_gt0,all TES > 0,raw,raw,PHOTON,8,0.001710380983595769,0.0009706864170954944,0.0017569204407248296,0.02643005499666281,288.2730096899998
FLUKA,delayed,activation,all_tes_gt0,all TES > 0,raw,raw,POSITRON,2,0.0013575603534464013,0.0009599401317919567,0.0015479025922038694,0.42310907832156586,805.47094639
FLUKA,delayed,activation,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,ELECTRON,374,0.030509132198994888,0.002846877284921711,0.031180410328373973,4.483291071918649,47051.91674720297
FLUKA,delayed,activation,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,211,0.03416828319105603,0.0045658284807045466,0.03349660702264859,15.242686167708618,95741.17803747013
FLUKA,delayed,activation,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,PHOTON,4,0.00023521375475961235,0.00011760687737980618,0.0002356117937880072,0.0033476798763427164,56.93000190000001
FLUKA,delayed,activation,e100_300,100-300 keV,active_veto_pass,active-veto,ELECTRON,119,0.00869971561034137,0.0013315917975147901,0.008723720236860088,1.6389353674023723,21201.72298288318
FLUKA,delayed,activation,e100_300,100-300 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,71,0.011322920500428154,0.0026874677301606366,0.011298915873909436,2.246662545300424,14772.19052978
FLUKA,delayed,activation,e100_300,100-300 keV,raw,raw,ELECTRON,143,0.010347213878793003,0.001513088877714903,0.010370789963368942,1.8950455921448879,25520.004825863176
FLUKA,delayed,activation,e100_300,100-300 keV,raw,raw,EM_BELOW_THRESHOLD,292,0.02265399063114512,0.003586046141438872,0.022614419671083196,4.505877297489015,59878.127247340024
FLUKA,delayed,activation,e100_300,100-300 keV,raw,raw,PHOTON,0,0.0,0.0,1.599487548597626e-05,0.00197579561054487,33.6000012
FLUKA,delayed,activation,e100_300,100-300 keV,side_compton_fov_pass,final,ELECTRON,103,0.007867173741491897,0.001313255701614329,0.007911601068056127,1.5105150879450717,18720.28832743328
FLUKA,delayed,activation,e100_300,100-300 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,65,0.011236236827329764,0.002686776114410974,0.011191809500765534,2.2210410432096923,13044.09783618
FLUKA,delayed,activation,e1500_3000,1500-3000 keV,active_veto_pass,active-veto,ELECTRON,5,0.0009139939324778383,0.0006888932480945181,0.0008642151106060199,1.9893551271984764,12053.472650738
FLUKA,delayed,activation,e1500_3000,1500-3000 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,7,0.0016515775488859675,0.00096890364914947,0.0017010991567712813,3.0609527482868213,12064.859652299998
FLUKA,delayed,activation,e1500_3000,1500-3000 keV,active_veto_pass,active-veto,PHOTON,0,0.0,0.0,2.5721398650496215e-07,0.0004939489026362175,8.4000003
FLUKA,delayed,activation,e1500_3000,1500-3000 keV,raw,raw,ELECTRON,8,0.0017103809875758705,0.0009706864198786941,0.001905510495741679,4.152212964943795,22334.943675688
FLUKA,delayed,activation,e1500_3000,1500-3000 keV,raw,raw,EM_BELOW_THRESHOLD,35,0.006339154077077548,0.0018216913718268311,0.006143264487306137,11.218690075953258,62254.699843860006
FLUKA,delayed,activation,e1500_3000,1500-3000 keV,raw,raw,PHOTON,0,0.0,0.0,7.600816055967598e-07,0.0014818467079086525,25.2000009
FLUKA,delayed,activation,e1500_3000,1500-3000 keV,side_compton_fov_pass,final,ELECTRON,4,0.00023521375475961235,0.00011760687737980618,0.00023321319723426502,0.5514097072689622,9377.167722738
FLUKA,delayed,activation,e1500_3000,1500-3000 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,5,0.0015339706715061614,0.0009653282304644596,0.001535714015045004,2.7413635444921227,9109.540762999999
FLUKA,delayed,activation,e1500_3000,1500-3000 keV,side_compton_fov_pass,final,PHOTON,0,0.0,0.0,2.5721398650496215e-07,0.0004939489026362175,8.4000003
FLUKA,delayed,activation,e3000_10000,3000-10000 keV,active_veto_pass,active-veto,ELECTRON,0,0.0,0.0,5.8424652880745756e-08,0.00020492657264683384,3.48494199
FLUKA,delayed,activation,e3000_10000,3000-10000 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,5.880343868990309e-05,5.880343868990309e-05,5.8604188995132434e-05,0.2055563020294404,3495.6510471
FLUKA,delayed,activation,e3000_10000,3000-10000 keV,active_veto_pass,active-veto,PHOTON,0,0.0,0.0,1.4082504188991111e-07,0.0004939489026362175,8.4000003
FLUKA,delayed,activation,e3000_10000,3000-10000 keV,raw,raw,ELECTRON,1,5.880343868990309e-05,5.880343868990309e-05,6.861221411601908e-05,0.26877092062313473,4570.66672649
FLUKA,delayed,activation,e3000_10000,3000-10000 keV,raw,raw,EM_BELOW_THRESHOLD,6,0.00035282063213941856,0.0001440384199112971,0.0003427233513690088,1.6067660601805787,27324.3554455
FLUKA,delayed,activation,e3000_10000,3000-10000 keV,raw,raw,PHOTON,0,0.0,0.0,2.8850534429379293e-07,0.000987897805272435,16.8000006
FLUKA,delayed,activation,e3000_10000,3000-10000 keV,side_compton_fov_pass,final,ELECTRON,0,0.0,0.0,5.8424652880745756e-08,0.00020492657264683384,3.48494199
FLUKA,delayed,activation,e3000_10000,3000-10000 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,1,5.880343868990309e-05,5.880343868990309e-05,5.8604188995132434e-05,0.2055563020294404,3495.6510471
