common_event_id,source_event_id,production_tag,x_cm,y_cm,z_cm,geometry_local_x_cm,geometry_local_y_cm,geometry_local_z_cm,coordinate_transform_policy,source_volume,expected_material,expected_fluka_region_name,expected_shape_type,expected_depth,expected_contains_static,resolved_static_volume,resolved_static_logical,resolved_static_material,resolved_static_fluka_region_name,resolved_static_depth,containing_volume_count,deepest_volume_count,expected_min_boundary_margin_cm_approx,same_material_as_expected,audit_status,audit_note,original_activity_weight_Bq
2230,6927,n,8.326865,-3.381551,20.35245,-8.503372701,-3.381551,20.27933812,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.02066188371,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2231,6928,n,19.66701,-6.582185,8.460983,7.923857682,-6.582185,19.88949459,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.09889909104,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2232,6929,n,14.49022,-7.985223,13.9954,0.3498905775,-7.985223,20.14237507,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.1576249317,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2233,6930,n,7.420976,3.331511,20.97444,-9.583746303,3.331511,20.07859121,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2214087918,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2234,6931,n,14.18917,-1.930718,14.22581,-0.02590839246,-1.930718,20.09242505,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2075749547,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2235,6932,n,11.46535,-0.4858485,17.15721,-4.024752804,-0.4858485,20.23920627,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.06079372908,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2236,6933,n,15.48611,-7.467281,13.13969,1.659169494,-7.467281,20.2414973,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.05850270311,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2237,6934,n,18.12239,4.828443,10.5068,5.385035332,4.828443,20.24389439,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.05610561112,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2238,6935,n,11.12908,-6.67661,17.25464,-4.331425015,-6.67661,20.07032089,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2296791127,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2239,6936,n,14.87148,4.792977,13.55278,0.9324617124,4.792977,20.098987,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2010130038,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2240,6937,n,14.63185,3.890118,13.75277,0.6216034292,3.890118,20.07095728,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2290427166,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2241,6938,n,12.38351,9.810437,16.29963,-2.769115008,9.810437,20.2820428,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.01795720028,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2242,6939,n,19.94835,-1.762933,8.212946,8.298183748,-1.762933,19.91304337,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2130433686,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2243,6940,n,17.84145,1.634537,10.52167,5.175866075,1.634537,20.05575449,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2442455124,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2244,6941,n,9.949913,-2.357105,18.27219,-5.884738502,-2.357105,19.95604041,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2560404106,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2245,6942,n,17.63313,-6.944749,10.88112,4.774392058,-6.944749,20.16261954,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.1373804646,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2246,6943,n,7.259496,-2.830559,20.74158,-9.533273021,-2.830559,19.79975072,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.09975072012,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2247,6944,n,17.52882,4.829619,10.90408,4.684398578,4.829619,20.1050964,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.1949036012,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2248,6945,n,10.76958,-2.235204,17.87907,-5.02716859,-2.235204,20.25765469,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.04234531316,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2249,6946,n,15.53696,4.227321,12.82944,1.914505752,4.227321,20.0580738,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2419262021,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2250,6947,n,9.659217,-7.639227,18.70964,-6.399615476,-7.639227,20.05981116,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2401888408,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2251,6948,n,8.711408,-1.442469,19.88632,-7.901856054,-1.442469,20.2216474,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.07835260467,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2252,6949,n,12.5388,-3.108122,15.93976,-2.404841879,-3.108122,20.13738289,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.1626171056,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2253,6950,n,9.508908,-7.348933,19.14531,-6.8139652,-7.348933,20.26159186,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.0384081426,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2254,6951,n,13.13386,5.279819,15.09023,-1.383362494,5.279819,19.95744543,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2574454318,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2255,6952,n,17.71066,-8.163659,10.96252,4.771655554,-8.163659,20.27500002,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.02499998382,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2256,6953,n,13.32728,-9.755913,15.17585,-1.307136382,-9.755913,20.15475651,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.145243492,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2257,6954,n,17.58148,-6.500211,10.47937,5.021950142,-6.500211,19.84201732,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.1420173209,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2258,6955,n,9.095888,1.735386,19.12076,-7.088654972,1.735386,19.95218314,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2521831432,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2259,6956,n,18.20326,5.357693,9.729105,5.992132465,5.357693,19.75116471,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.05116470608,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2260,6957,n,13.35699,-1.952289,14.92232,-1.106855458,-1.952289,19.99649187,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2964918683,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2261,6958,n,7.116042,1.59383,21.30846,-10.03555501,1.59383,20.09915812,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2008418839,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2262,6959,n,19.9816,2.225418,8.116429,8.389942874,2.225418,19.86830684,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.1683068439,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2263,6960,n,9.664429,0.5755381,18.96952,-6.579692946,0.5755381,20.24725951,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.05274048995,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2264,6961,n,11.70911,9.763951,16.49634,-3.385082796,9.763951,19.94426496,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.06590474851,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2265,6962,n,11.09632,8.294716,17.09138,-4.23914758,8.294716,19.93171382,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2317138161,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2266,6963,n,10.42973,0.5689326,17.80401,-5.214403394,0.5689326,19.96426901,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2642690123,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2267,6964,n,9.809956,-7.799227,18.37819,-6.058656364,-7.799227,19.93202919,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2320291857,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2268,6965,n,16.18018,5.146678,11.81287,3.088154517,5.146678,19.79407548,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.09407548109,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2269,6966,n,14.31321,-1.684119,13.92834,0.2721441869,-1.684119,19.96979152,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2697915162,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2270,6967,n,9.903037,-5.529607,18.41481,-6.018732408,-5.529607,20.02374164,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2762583577,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2271,6968,n,10.71716,-2.020182,17.79304,-5.003402731,-2.020182,20.15975575,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.140244247,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2272,6969,n,12.61291,3.38029,15.28224,-1.887501344,3.38029,19.72484973,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.02484972722,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2273,6970,n,16.0788,-8.300842,11.787,3.034760883,-8.300842,19.70409614,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.004096143188,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2274,6971,n,12.49928,6.570693,15.63009,-2.213816982,6.570693,19.89046828,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.1904682775,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2275,6972,n,7.976448,-2.071678,20.07979,-8.558355203,-2.071678,19.83875614,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.1387561444,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2276,6973,n,18.34148,-7.435254,10.02354,5.88167178,-7.435254,20.05709799,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2429020095,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2277,6974,n,16.6624,-0.05078489,11.77606,3.455164149,-0.05078489,20.10902791,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.1909720875,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2278,6975,n,8.805438,-2.543265,19.72587,-7.721911521,-2.543265,20.17468136,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.1253186371,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2279,6976,n,9.089238,3.474942,19.56765,-7.409356181,3.474942,20.26347983,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.0365201675,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2280,6977,n,7.005001,0.0823584,21.25771,-10.07818718,0.0823584,19.9847546,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2847546028,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2281,6978,n,11.08311,-9.396789,17.35928,-4.437922367,-9.396789,20.11180684,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.007945417533,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2282,6979,n,17.26875,6.415884,11.43763,4.123224494,6.415884,20.29847596,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.001524038682,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2283,6980,n,21.15804,0.5706895,7.097999,9.941950335,0.5706895,19.98003679,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2800367864,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2284,6981,n,10.36024,-7.906423,18.04638,-5.434921715,-7.906423,20.08651363,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2134863674,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2285,6982,n,15.39116,3.351922,13.05548,1.651575167,3.351922,20.11481205,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.185187954,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2286,6983,n,10.86695,-3.801551,17.32682,-4.567817883,-3.801551,19.93600595,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2360059542,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2287,6984,n,9.301175,7.345778,18.84228,-6.746580046,7.345778,19.90042788,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2004278765,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2288,6985,n,17.15602,4.151075,11.04432,4.321624515,4.151075,19.94065165,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.2406516458,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2289,6986,n,17.08352,9.142509,10.90658,4.367756161,9.142509,19.79198952,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.09198951609,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2290,6987,n,18.76024,1.556118,9.119107,6.817310523,1.556118,19.71367532,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.01367531875,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2291,6988,n,15.69779,-9.599379,12.30863,2.396498019,-9.599379,19.8035295,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.1035294988,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
2292,6989,n,9.911424,0.2827078,18.09514,-5.786761079,0.2827078,19.80363132,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_4K,Copper,R0000004,PCON,2,True,ColdPlate_4K,ColdPlate_4K,Copper,R0000004,2,1,1,0.1036313221,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816
