resampled_history_id,selected_position_row_index,common_event_id,source_event_id,production_tag,Z,A,isomer,x_cm,y_cm,z_cm,source_volume,resolved_static_material,original_activity_weight_Bq,sampling_probability,selection_u64
782,5666,5666,234067,n,29,64,0,-11.92814,-0.1986008,-1.368479,Cu_50mK_StillLike_Can_side_wall_below_side_port,Copper,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,15088068622452100868
783,6548,6548,235385,n,29,64,0,5.15138,2.921193,-1.013439,DR_Continuous_HEX_CuNi_MXC_to_CP,CuNi,0.00067878017572817528276285253296875,0.00014436280272258657460993552082309538139360649989937599488740563567290736770715530,17436677598589080823
784,4206,4206,10545,n,29,64,0,4.159455,-5.873371,11.33438,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11200071243963397375
785,3668,3668,9793,n,29,64,0,-0.2775474,-5.697516,0.1248247,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9767190513524617231
786,1728,1728,6425,n,29,64,0,17.09758,-0.1900837,10.85345,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4601472195123556120
787,4635,4635,10974,n,29,64,0,1.630409,-2.611367,13.50978,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12342141691150202975
788,2434,2434,7131,n,29,64,0,10.60046,7.62869,18.03215,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6479625624715628671
789,4549,4549,10888,n,29,64,0,13.12774,2.609199,2.397061,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12112929835158830961
790,3829,3829,9954,n,29,64,0,4.036822,-0.1615956,-3.667555,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,10195799024552412004
791,5664,5664,234065,n,29,64,0,-1.748581,5.392032,-9.214359,Cu_50mK_StillLike_Can_side_wall_below_side_port,Copper,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,15081145926177802287
792,1163,1163,5860,n,29,64,0,19.54387,-0.553446,8.638838,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3095428024590580164
793,2932,2932,8830,n,29,64,0,3.88204,-3.441746,3.088497,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7807669204447261097
794,3550,3550,9675,n,29,64,0,-0.9465798,0.001286546,0.8039488,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9452967974064758597
795,5375,5375,233683,n,29,64,0,-4.047048,-5.54346,-9.711494,Cu_50mK_StillLike_Can_bottom_cap_2mm,Copper,0.00067878017572817528276285253315508021390374331550802139037433155080213903743315508,0.00014436280272258657460993552086272404597884846028320376487704562822164795775485443,14313124858803573332
796,5043,5043,11382,n,29,64,0,2.068616,3.652478,13.37395,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13429269727712709382
797,5583,5583,233936,n,29,64,0,3.552258,4.967941,-4.447929,Cu_50mK_StillLike_Can_side_wall_above_side_port,Copper,0.00067878017572817528276285253296703296703296703296703296703296703296703296703296703,0.00014436280272258657460993552082273020323968937347194901055842211038800052838626042,14866259397089573580
798,2137,2137,6834,n,29,64,0,13.57075,-10.0203,15.09587,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5688637027174810562
799,789,789,5486,n,29,64,0,18.64411,4.314517,9.327166,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2098450459669630338
800,4367,4367,10706,n,29,64,0,9.11926,-4.795891,6.412294,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11629305804438379646
801,3838,3838,9963,n,29,64,0,-5.142717,0.568286,5.372688,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,10219808906551446061
802,5469,5469,233822,n,29,64,0,1.882256,-6.074227,-4.26097,Cu_50mK_StillLike_Can_side_wall_above_side_port,Copper,0.00067878017572817528276285253296703296703296703296703296703296703296703296703296703,0.00014436280272258657460993552082273020323968937347194901055842211038800052838626042,14562269200497167620
803,5916,5916,234372,n,29,64,0,0.7160232,5.807545,-5.906203,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,Copper,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,0.00014436280272258657460993552076995607002844013492766224301499652082727020072145240,15752898529672579090
804,5325,5325,233633,n,29,64,0,-3.812641,3.15708,-10.15172,Cu_50mK_StillLike_Can_bottom_cap_2mm,Copper,0.00067878017572817528276285253315508021390374331550802139037433155080213903743315508,0.00014436280272258657460993552086272404597884846028320376487704562822164795775485443,14180379286501933552
805,2488,2488,7185,n,29,64,0,20.27407,-2.460345,7.944013,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6625379770104374717
806,3827,3827,9952,n,29,64,0,-1.235486,-5.260961,1.087443,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,10189880155171298164
807,809,809,5506,n,29,64,0,18.19037,-0.1181556,9.999856,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2153317572397581432
808,1209,1209,5906,n,29,64,0,10.73775,0.1192326,17.50145,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3217232382341049657
809,3797,3797,9922,n,29,64,0,-2.382364,3.487148,2.181254,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,10110860038160163376
810,99,99,4796,n,29,64,0,19.63398,-5.821986,8.962353,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,261773257250247488
811,5223,5223,11562,n,29,64,0,11.05433,0.2702636,4.672645,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13907802016020461240
812,4547,4547,10886,n,29,64,0,8.576524,-1.464399,6.993545,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12107816899269119806
813,3396,3396,9521,n,29,64,0,1.835665,-4.76177,-2.052977,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9042949939892698919
814,1177,1177,5874,n,29,64,0,11.35206,5.440462,17.31995,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3133089015608899713
815,1279,1279,5976,n,29,64,0,11.55499,7.523751,16.69188,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3405204927866381401
816,1143,1143,5840,n,29,64,0,13.88113,3.94354,14.79674,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3042095305037162606
817,5815,5815,234271,n,29,64,0,-1.478125,-6.957838,-5.808539,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,Copper,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,0.00014436280272258657460993552076995607002844013492766224301499652082727020072145240,15483018448635479551
818,731,731,5428,n,29,64,0,15.56157,-0.1861091,13.1213,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1944075132656015010
819,5051,5051,11390,n,29,64,0,5.435465,-4.592859,10.0537,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13449408083410327634
820,487,487,5184,n,29,64,0,12.24444,-9.70386,16.09341,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1295543736949846730
821,4936,4936,11275,n,29,64,0,12.3413,4.531149,2.852203,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13143931094364564653
822,4857,4857,11196,n,29,64,0,7.522754,-2.709508,7.707785,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12932746681547321203
823,4240,4240,10579,n,29,64,0,7.635492,-8.645197,7.855534,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11288661585675255950
824,4734,4734,11073,n,29,64,0,13.54465,-0.5375159,2.425983,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12605426095066042782
825,814,814,5511,n,29,64,0,10.11925,7.480451,18.40088,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2165060289622194722
826,5214,5214,11553,n,29,64,0,6.313355,-3.214433,9.487541,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13883311633342158000
827,2897,2897,8795,n,29,64,0,5.25492,-5.669798,2.01676,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7714749248717188302
828,4427,4427,10766,n,29,64,0,3.107972,-2.930058,12.22711,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11787712750707540296
829,347,347,5044,n,29,64,0,17.8423,-3.384259,10.80522,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,921729272911872357
830,4691,4691,11030,n,29,64,0,7.227217,8.190444,8.235534,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12490633288085916188
831,4750,4750,11089,n,29,64,0,4.388106,-2.073484,11.14543,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12647947648892562726
832,4427,4427,10766,n,29,64,0,3.107972,-2.930058,12.22711,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11787103841234949555
833,4198,4198,10537,n,29,64,0,9.103016,-6.210012,6.520729,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11178892664812617996
834,919,919,5616,n,29,64,0,12.48693,4.02946,15.4526,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2445384835328599587
835,2524,2524,7221,n,29,64,0,17.69935,3.333476,10.48289,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6719899203574396011
836,4670,4670,11009,n,29,64,0,8.965347,-0.5818026,6.837411,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12435982351477536752
837,5589,5589,233942,n,29,64,0,2.820524,-3.147133,-6.949325,Cu_50mK_StillLike_Can_side_wall_above_side_port,Copper,0.00067878017572817528276285253296703296703296703296703296703296703296703296703296703,0.00014436280272258657460993552082273020323968937347194901055842211038800052838626042,14883307061183759859
838,4382,4382,10721,n,29,64,0,3.525294,3.957951,11.98519,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11668460411281630657
839,1452,1452,6149,n,29,64,0,14.83466,-6.98668,13.02715,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3865957160195498397
840,5680,5680,234081,n,29,64,0,-0.3705513,0.150038,-11.07295,Cu_50mK_StillLike_Can_side_wall_below_side_port,Copper,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,15123659142143009292
841,5180,5180,11519,n,29,64,0,13.6586,-0.7166891,2.213189,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13793430784872047592
842,1057,1057,5754,n,29,64,0,7.899265,3.640141,20.51781,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2814347686032836979
843,2201,2201,6898,n,29,64,0,10.73777,4.912361,17.55394,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5859093979669261819
844,4598,4598,10937,n,29,64,0,11.49597,5.24921,4.074732,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12242059590513395262
845,5800,5800,234256,n,29,64,0,-0.1843439,-4.348226,-8.9799,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,Copper,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,0.00014436280272258657460993552076995607002844013492766224301499652082727020072145240,15442867615526476278
846,5015,5015,11354,n,29,64,0,11.2969,-5.521422,4.252272,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13354900108339435351
847,2980,2980,8878,n,29,64,0,2.652366,5.004086,4.524995,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7934209191667672899
848,4266,4266,10605,n,29,64,0,8.458654,-7.864216,7.015005,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11358511277006226916
849,2454,2454,7151,n,29,64,0,11.92634,-1.562074,16.40642,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6532803555853000030
850,6919,6919,247297,n,29,64,0,9.871375,0.4116239,25.04477,PreCool_FlexLink_Cu_remote_interface,Copper,0.00067878017572817528276285253304347826086956521739130434782608695652173913043478261,0.00014436280272258657460993552083898856974452143702348083459664514915950502684697147,18425095710137242041
851,3761,3761,9886,n,29,64,0,0.9465795,-7.416999,-1.34454,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,10013138774018257435
852,1563,1563,6260,n,29,64,0,14.34576,8.892436,14.29332,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4160590960121989874
853,5548,5548,233901,n,29,64,0,-6.473739,-1.484044,3.922043,Cu_50mK_StillLike_Can_side_wall_above_side_port,Copper,0.00067878017572817528276285253296703296703296703296703296703296703296703296703296703,0.00014436280272258657460993552082273020323968937347194901055842211038800052838626042,14773789229144590002
854,1043,1043,5740,n,29,64,0,8.485804,-6.333699,19.45873,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2775785053023009529
855,2699,2699,7396,n,29,64,0,8.099111,2.95323,20.42607,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,7184869307697999121
856,831,831,5528,n,29,64,0,14.42059,8.468564,13.79629,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2212238401344433123
857,5995,5995,234500,n,29,64,0,-4.966927,-1.937625,-2.761633,Cu_SubstrateSupport_OpenRing_L2_YM_panel,Copper,0.000678780175728175282762852533,0.00014436280272258657460993552082974162379489820087854710967490579585821184334744206,15963104523774003356
858,4740,4740,11079,n,29,64,0,7.183596,-5.676807,8.27828,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12622668497878076132
859,1233,1233,5930,n,29,64,0,12.95022,-2.747158,15.64765,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3281180536289318891
860,800,800,5497,n,29,64,0,13.26175,6.718145,14.93492,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2129309595899653447
861,2110,2110,6807,n,29,64,0,18.98091,-6.407538,9.138222,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5616581106727698401
862,5056,5056,11395,n,29,64,0,10.87891,-4.189387,4.698785,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13463944779640917348
863,6571,6571,235408,n,29,64,0,4.921976,2.18654,-1.774514,DR_Continuous_HEX_CuNi_MXC_to_CP,CuNi,0.00067878017572817528276285253296875,0.00014436280272258657460993552082309538139360649989937599488740563567290736770715530,17496774520080772951
864,6140,6140,234674,n,29,64,0,14.71294,0.03623163,12.21301,DR_4K_Condenser_Cu,Copper,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,16348756301057549844
865,1581,1581,6278,n,29,64,0,8.571415,3.71253,19.38975,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4209497045989556690
866,4631,4631,10970,n,29,64,0,10.03307,8.06541,5.420391,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12331772492160307250
867,2729,2729,8627,n,29,64,0,1.640038,3.820427,5.606014,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7266886513550433163
868,6390,6390,235113,n,29,64,0,15.79432,8.894651,11.88367,DR_Capillary_CuNi_Still_4K,CuNi,0.00067878017572817528276285253293103448275862068965517241379310344827586206896551724,0.00014436280272258657460993552081507405435756479182106602876456061475960886262405059,17016186652278410782
869,4923,4923,11262,n,29,64,0,7.24042,1.638613,8.118626,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13108779728981440383
870,6901,6901,247279,n,29,64,0,9.959613,0.4513949,24.88783,PreCool_FlexLink_Cu_remote_interface,Copper,0.00067878017572817528276285253304347826086956521739130434782608695652173913043478261,0.00014436280272258657460993552083898856974452143702348083459664514915950502684697147,18375043700997022401
871,6441,6441,235225,n,29,64,0,9.689238,0.02374069,1.994523,DR_Continuous_HEX_CuNi_CP_to_Still,CuNi,0.00067878017572817528276285253302083333333333333333333333333333333333333333333333333,0.00014436280272258657460993552083417245206242600153132785286657256931508149377429990,17151955813723486423
872,5378,5378,233686,n,29,64,0,-9.144896,3.851224,-4.754724,Cu_50mK_StillLike_Can_bottom_cap_2mm,Copper,0.00067878017572817528276285253315508021390374331550802139037433155080213903743315508,0.00014436280272258657460993552086272404597884846028320376487704562822164795775485443,14320404743803695227
873,2416,2416,7113,n,29,64,0,14.86756,1.587362,13.79011,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6432873648109828332
874,5834,5834,234290,n,29,64,0,1.277357,-4.829646,-6.816728,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,Copper,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,0.00014436280272258657460993552076995607002844013492766224301499652082727020072145240,15534556414709149150
875,2338,2338,7035,n,29,64,0,8.640701,-1.803224,19.87809,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6224200952170835573
876,1091,1091,5788,n,29,64,0,17.28641,2.934736,11.02394,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2903716724609273944
877,6387,6387,235110,n,29,64,0,14.06366,8.505794,8.747858,DR_Capillary_CuNi_Still_4K,CuNi,0.00067878017572817528276285253293103448275862068965517241379310344827586206896551724,0.00014436280272258657460993552081507405435756479182106602876456061475960886262405059,17008363224111398676
878,5990,5990,234494,n,29,64,0,-4.449578,1.922775,-0.6660575,Cu_SubstrateSupport_OpenRing_L1_YP_panel,Copper,0.000678780175728175282762852533,0.00014436280272258657460993552082974162379489820087854710967490579585821184334744206,15950806492021462741
879,3069,3069,8967,n,29,64,0,7.372546,-3.672615,-0.07408017,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8171097067257937189
880,343,343,5040,n,29,64,0,13.71295,7.331071,14.62517,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,911116348761580410
881,6839,6839,236761,n,29,64,0,7.785369,2.301973,6.834914,DR_Still_Pot_Cu,Copper,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,0.00014436280272258657460993552082866203112057670630325027884647937389917761380181172,18212356881307033455
882,3497,3497,9622,n,29,64,0,3.06058,-6.118713,-3.04316,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9310226666992340338
883,4110,4110,10449,n,29,64,0,4.659554,0.7663005,11.24401,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,10944248940641457700
884,1322,1322,6019,n,29,64,0,13.07866,4.245675,14.95337,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3520283503721525756
885,3589,3589,9714,n,29,64,0,-4.333557,-3.207249,4.173843,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9557298458094201641
886,5213,5213,11552,n,29,64,0,8.544445,4.933158,7.070515,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13880507673829070754
887,2037,2037,6734,n,29,64,0,16.27138,9.475927,11.80628,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5421964005068124000
888,5838,5838,234294,n,29,64,0,-1.453315,-7.184081,-4.436997,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,Copper,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,0.00014436280272258657460993552076995607002844013492766224301499652082727020072145240,15546669371542565198
889,3681,3681,9806,n,29,64,0,-2.943857,5.963074,3.313523,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9801605684120408210
890,6253,6253,234885,n,29,64,0,22.44231,8.283629,12.73692,DR_Capillary_CuNi_4K_60K,CuNi,0.00067878017572817528276285253298387096774193548387096774193548387096774193548387097,0.00014436280272258657460993552082631130513616700037316846978458313253676437204922954,16649949171737969742
891,2970,2970,8868,n,29,64,0,1.897861,6.242649,5.280151,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7908799820511164749
892,388,388,5085,n,29,64,0,13.18186,1.104429,15.39328,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1031458192661950360
